image_id,main_type,secondary_type
73df38f3-4450-4096-87a7-cff7d48b9b00,Water,nan
b6361491-0093-47e2-b08d-9ef9c4c1ff66,Normal,nan
abea9a16-39c3-4431-b90e-a52885589b0c,Poison,Water
da6ed598-64ad-4718-b65c-0003203527ec,Rock,Psychic
240d29d4-7f1e-4185-b2af-5f6ea70f3830,Fighting,nan
7ec8357c-9a11-4117-9192-4fc12d7c1b0c,Psychic,nan
ac0fddd8-4ea2-45b4-b304-c9d3c898f991,Rock,Steel
5ac2fd8e-8fcd-450f-a1a3-78b02fc027df,Dark,Flying
2f597de6-9d65-4dab-8713-79b6c420294d,Normal,nan
941e23f2-cd38-4827-8386-75ceda4373ba,Grass,Ice
2ce0e6d8-bbd3-4ca0-bf3f-8047d96012fb,Rock,Poison
a449a4e9-ddd8-4b8e-9c9d-d6e5a9a6fcc9,Water,Dark
af6a13b9-ab0f-4851-a0b8-155718a8a55f,Grass,Flying
e3a185cc-1afa-4c68-af0f-920207c123c9,Normal,nan
5b414eaa-c3b9-4367-a727-a789cef3138a,Steel,Fairy
708dc10a-c1e0-4e3b-ba22-0831bb482551,Water,Flying
a37c8f51-e38b-4642-a77b-e8c0d07b843a,Electric,nan
41951cd5-22d0-42da-9212-e3f621560145,Grass,nan
92f6f32a-d2f2-4fad-a3a4-d6e550d7398a,Fire,nan
11b0d9d2-f1ec-4b8e-8e01-6f63dd09f45f,Rock,Water
11993d03-2305-462f-a760-35de34e709fa,Normal,nan
94adb1dd-9e66-40d1-8f9c-2f8022cd3f3d,Ground,Dragon
63503cd7-a938-493b-9852-017b8716c0de,Ground,nan
ee15c3d5-a6f2-4983-8018-6e718720d5b0,Water,Fairy
a634efdd-4783-435f-ac68-834b8fd46301,Fire,nan
95916bce-d9ac-4a1d-9baf-94e26901328a,Grass,Poison
4324bf08-2505-4e4f-8306-e8c3dd97ed2d,Ghost,Fire
1c54478d-ae39-4879-8ccb-53423a27ad52,Normal,Flying
e7dfe61b-1f99-4e17-98b4-0643a5fd4462,Bug,Fairy
1a6c9535-621f-440a-b177-af9ed72758aa,Ground,nan
9f2a0a41-7cfe-4243-8030-4c9f7f6221bd,Normal,nan
3d6ba7c7-a33c-496d-af23-41289751d858,Rock,nan
bc876f78-1b65-48bb-a5e2-a98d69b3d75d,Normal,nan
daa66c6f-e81a-42b8-b99b-e7c82c7ae196,Ghost,nan
e0b9c047-378a-49c5-9273-494f22874659,Normal,nan
3c840ace-4854-4609-b3ed-c9b5b88f3ace,Psychic,nan
e2c4ce87-ad8a-460a-8315-08a6d6342ce9,Fire,Ghost
49a08fcd-2971-431a-bc1e-ebaed4c83ed9,Bug,Poison
f69967c6-e13f-44a2-a784-e3dcdddd318b,Grass,Steel
d21af749-6b57-48fa-8aba-130245c2d05e,Dragon,Flying
c47e627a-e8d0-4598-bf88-685547038842,Dragon,Electric
49e90e76-72b0-4ecd-b3dc-d4b94cf6ec25,Ghost,Poison
2e2f68a6-b54c-482b-8435-fcb966a1e7ab,Ice,nan
452acd8c-74b2-432d-a77b-c46bb4c9df8b,Grass,nan
3634e2ad-7cd4-43dd-ad29-dbd40801ed5b,Water,nan
58f7eae1-0ac2-4361-88c7-c092673f4480,Water,nan
8f280f19-6730-4145-9c5e-08967c4350bc,Dark,nan
2e77651d-830d-47dd-8028-965a8e16cf24,Fighting,nan
ea735c03-4855-44c9-b1ce-4aa1b1d11c7c,Steel,Rock
78bf19d7-726e-46c5-9b25-ffa86aa75371,Fire,nan
c7a6913c-424f-4a3b-95ca-a74014b865c7,Normal,Flying
3d943d7f-a8a4-4b8a-b836-07c52451dc94,Steel,nan
9bdc23f7-948a-405d-a0f7-d019f87dde44,Fighting,nan
04074dff-af4a-44e2-9b35-bc45d780c905,Electric,nan
fd7e7b89-65f4-44b8-a556-bfc8378f4007,Normal,nan
6dde3c5c-d6ad-46b6-8f6a-aa17ecafaf7f,Fire,nan
5de90cd7-a289-482d-b642-464144668c10,Ghost,Grass
5ac99210-2e1e-4c1f-93da-1ea5dad97e3e,Grass,Ice
7a6f26e8-f434-4c24-b0d4-f896e959cd7d,Psychic,nan
d55336b3-56d9-4695-adc2-df36b224dac9,Dragon,nan
3310e9d2-70ff-475d-ae7b-faab838a2597,Bug,nan
eda6cf74-6b46-4197-9974-e79ee8328ad0,Water,nan
d2f62ba0-86fa-4a01-bfb5-a9fd118453a0,Normal,nan
e5b0f1ef-24bb-4cb5-bbff-ffe7e28705e6,Water,nan
bc8e6f85-724e-44d9-b5c2-c7c10d98f655,Fire,nan
df13fb18-bb5a-4e8b-b2d0-889009a9235b,Dark,Ice
400ee591-d879-466f-b476-fceee83770e9,Bug,Grass
7bd42557-9843-4009-a8eb-6bd6c13aad40,Rock,nan
98f3bffe-b24e-4532-89b7-ffc997144498,Normal,nan
2015069b-eeed-49cf-bf7d-079c5fb85c7b,Water,Ground
6dc7f19d-caef-4972-b917-0d38edc7f566,Water,nan
6ba7ac6d-fa67-4e4d-bad9-ad6cf1c3851e,Ice,nan
134272f5-dfa0-4e53-a784-8f2a4c7a7be2,Psychic,Fairy
97cdc4ca-448f-4560-ac24-01c9ebf316fe,Water,Flying
0bc49898-b1b7-4489-b6a8-cfabcbc50748,Ghost,Grass
222bc6db-47dd-4e89-88bb-3e53448eaf36,Water,Rock
31d35617-178d-4b02-b5ad-62c3c85f77e2,Grass,Poison
979762f8-2cbc-4afa-8ce2-0e2eeaeabf31,Rock,Fairy
e417576c-958c-438c-bac3-0a9663daa6d7,Electric,Normal
f9105410-e6f6-4577-a5e0-3d259189d666,Rock,Water
efe8b766-9c86-4b82-908e-1bdbfcfd44cc,Normal,Flying
f9d2569f-4837-4b54-8a41-d7495f95ac33,Bug,Flying
589cb7ab-cf26-4ab9-9f99-677ff54e538a,Steel,nan
bc96bec6-7cab-47c8-bed4-f4c00ed7eec3,Dragon,nan
ebb77cc9-7d9a-495d-a131-a8a67c680e78,Grass,Flying
322e308d-d875-4546-bee7-7d9906d2dbcc,Ground,Dragon
0d3c2cb9-0699-4f48-a8dc-7dd88d591aef,Water,Ground
87f924b0-c41d-4531-a034-8a7a2cfd4c1c,Ground,Steel
e5505a6e-7f72-4cd9-8fce-054e1eebfa18,Normal,Flying
0923a0ef-4c9e-48f5-86bf-b8396cfbbcaf,Normal,Fairy
fa7cf622-23a7-4b83-bec4-f233c71d906f,Normal,nan
5528a70f-c9ac-4335-9221-7d7bcf64b43d,Water,nan
793919af-6bd7-471f-9952-c40311a2fbe5,Dark,Steel
015c7fa3-c06c-467d-adc1-4dc2ace2bee5,Grass,Fairy
6e1033d4-15a2-45bb-bf71-9e06f05c0b35,Bug,Water
8aab3b64-554a-4514-bf8b-688e3e3e5d01,Grass,Poison
70b4d13e-502d-40c6-8a84-924a7b98410e,Bug,Electric
4308b6bb-ae3c-4bbb-a01f-fcafc54eb38d,Grass,Ghost
f9115bf6-4fca-4fa7-b982-3dd3f2e9f029,Rock,Ground
c1e7d9e6-fda2-4f61-8461-e4cc411af724,Rock,Ice
2d7db23f-a827-415f-8f6a-7d7d1e0ad52d,Poison,nan
133b82bf-6270-4209-bc37-c3212728b578,Normal,Flying
17d16d6d-741e-4a3f-838b-2ee0020827da,Electric,Steel
29987855-a02a-4857-b693-cd6e84a20205,Water,nan
9ccac01f-d2d3-4e29-bb13-9940f0f3c036,Grass,nan
acfeee31-5190-404f-8e2d-105ec5e0ce84,Normal,nan
bfd342c1-67c3-447a-aaf4-063addbf1452,Grass,Steel
fd807752-94ec-4daf-a788-51d194667a57,Ghost,nan
5ae59c2f-17a5-4d49-bba0-c8628d135b65,Normal,Flying
8b65348b-08eb-4db2-8428-b45c89e206dd,Dragon,Flying
00754a3e-1d77-46d9-b991-49bc535317d5,Ground,nan
909af2ce-cad7-4574-a6d7-e327659cd485,Ghost,Ground
ed33b21a-123b-45b7-9a56-6c6b724da179,Bug,nan
15923885-fecb-4e30-8c69-0cfec64c4d28,Poison,Water
161170ee-4b55-4029-9410-3c56c4d58815,Electric,nan
796f1be5-6099-407c-8e49-f5911b1b348c,Bug,Flying
b697aa4e-dfc4-4185-9e86-e3f56f6cd8a8,Ground,Psychic
0bca3b32-b412-4836-ae96-427327fb97e2,Bug,Electric
141922fa-4a49-4189-9547-28a083219ab5,Psychic,Flying
2519676f-3c75-4d23-bb52-03e12174c87b,Psychic,Steel
4fd74a3d-1e93-4d52-9a04-4ffef1e7607a,Fighting,Flying
d3a1c94c-0c06-4e15-97bf-857629ae34e2,Bug,Grass
46b5039d-f6cb-4db3-a294-b05fb3e036cd,Bug,Flying
b110d3bf-fcad-48f3-8876-7e91a3007620,Water,nan
0aa04246-bd85-44b6-b330-2773bf751a33,Water,Psychic
67c2021f-a100-40bb-92cd-58885093af0e,Water,Bug
57406114-eda0-4ff1-a045-d651059bfd88,Ghost,Ground
84f3ee6b-6537-43ca-a124-fdefcf0b3e7e,Fire,Dragon
85f3b528-4691-4b5e-b557-7bc4058a1a3b,Electric,Flying
e8cbf7f5-2beb-4c7f-88d7-6bdfa51910ce,Water,Dark
1455ebd2-2886-4a3f-9847-b5b96007e639,Fairy,nan
d81989aa-c2dd-422c-bd20-2584be154edd,Grass,nan
abb745db-ec6f-4c54-86b7-b6d79ff79da0,Ghost,Flying
b6f16a6d-06aa-455f-a8c3-931cfef9b4e7,Grass,nan
bdfcd836-8154-4a4b-bc8f-0de8e9360262,Normal,Fairy
c88ec4ca-7b5d-4458-bb3a-403cc4e69dce,Grass,nan
5d1d1f67-8e9a-4570-ba22-574e1ce95ebf,Water,nan
0d893b07-c93d-4b35-8fb8-04ae1a0f7478,Normal,Flying
8ffe08ac-7e7f-4585-ba87-700e04bd8267,Normal,nan
94d1828f-ecb5-4291-9dde-74ec7c95cbe9,Normal,Fighting
9c19a3a3-b332-4eee-985e-f972eeca70f7,Ghost,Dark
ee390ff5-8df1-46f0-9d3e-004be09f1de5,Dark,nan
ec49a674-d24d-46ab-8d9a-a41b3d83cf17,Grass,nan
f336a5d5-76ac-4c4e-a7c0-f105be9c7deb,Bug,nan
60d74083-4e0e-4b31-aa6a-137934137dd4,Normal,nan
619053d6-dbec-4d2c-8b41-bc830e5026ed,Psychic,nan
dd3299ca-d67a-4f67-83a7-5cb200705dd6,Poison,nan
9243f524-bf68-4027-bf70-f2a2efa09e52,Psychic,Grass
92acdc76-a44d-4718-8792-b70f4d048a83,Grass,Fighting
01285827-b6f4-461d-9f55-70cac21b539f,Dark,Dragon
f08403f1-ff4f-4f03-8990-6691dcc93e1b,Bug,nan
bb07c18b-86fd-4a3a-971d-d8276b65c6e1,Dragon,nan
03f2f38f-202b-4f82-9460-04c37be2ce02,Fighting,Dark
7444c5fa-a23e-45d0-b19f-e01159bb1590,Dark,nan
49572870-c491-4ba3-a004-67e112744d9e,Water,nan
ae31a017-ad6e-4719-a639-f2c6efa99bbc,Water,Ice
61f09797-a08c-45d0-81bc-4e2d62f41855,Normal,nan
934b0c03-f255-4a72-8b47-1afd8834333f,Fire,nan
0f57633b-4edc-48e6-8732-b1ef097bc630,Dark,Steel
188f4c07-8e5c-41c4-9e24-7905d0e95fac,Electric,nan
e67ab4bc-2449-4731-8c3e-ba01df922bea,Normal,nan
5190f391-e59b-4286-a9e0-3f000be71b7c,Poison,Fighting
ced83c5d-1af1-41a6-bf71-a04d1ed5ba38,Psychic,Flying
af26d502-ffbd-4146-bd13-7fa3a3c79e68,Steel,Rock
6c92117c-bb87-47da-9d6d-c65825b1216c,Ground,Dark
ff221ba9-f487-436b-aedb-b7dfc381b314,Psychic,nan
b7ba8b8e-96dc-4b8b-a312-4842e8b9df34,Ice,nan
0206ab5b-3dfb-4ea4-8b44-d2e28c7b301e,Dragon,nan
c0ea7c8e-f1cf-4765-b491-ab2c025d8a01,Normal,nan
1991714d-d044-4f32-9116-a2bf2d2efc1b,Grass,nan
89452ff3-1774-48a2-88a8-318c7ee0621c,Bug,nan
b0f1d69c-1c0c-4218-b765-2240356577d3,Psychic,nan
29e020ba-e69e-4e78-9d2a-54c97879b7f3,Electric,nan
a1974207-d1e1-4a50-8854-cc330f3cf625,Rock,Fighting
7b63dc64-4f0d-46b8-a3b9-6979f6365965,Psychic,nan
7d7fed58-3593-4dbe-9b5f-8fd07c8707b3,Fairy,Flying
3ceca514-aa1c-45ff-9b9e-fe145bec6817,Grass,Poison
ea4975a5-6143-4d34-a253-b3767c43fd91,Poison,nan
38da484b-fbaa-4721-80ad-0b4d6f4e6240,Bug,Ground
d1269a74-adf4-4b7d-9a44-2258ac5c3344,Poison,Dragon
63db0268-7611-404c-a1c8-85a96b365f59,Electric,nan
db04df2f-590d-4458-b442-d29d662fd869,Fire,nan
c4fbc184-395d-4300-b5e8-d28fc3699e9f,Steel,Psychic
dafcb30b-f117-4858-b3c4-a784191a5238,Ground,nan
e0527297-fadf-49c2-8e4b-5d5f19fe912b,Rock,Water
31de95d1-da1d-4261-8712-04ae12862e75,Fire,nan
96d69af5-c9fc-467c-8fdc-0f45f68ca766,Psychic,Flying
e4cdd3fb-5ba8-4e1c-bcae-2e3b00ed30ea,Normal,Flying
a8449ca8-4da2-4808-adbd-673498e3ff25,Poison,Fire
bf81e158-5524-4e90-8ef2-82f98c9e2c2b,Fire,nan
b4f9eab4-143b-4561-8910-ba66c7b69aea,Water,Grass
6142e3c0-3a97-4611-8842-b70a61ebadfe,Water,nan
8cd97f3d-1374-4d2f-bfba-63454073827f,Water,nan
fa9475f8-d8ea-4caf-9934-bd50e7692c34,Grass,nan
d6aea38d-e820-4a5d-887c-88cd6b1d163f,Bug,nan
d39e6970-8825-4650-8172-91dbd75a978b,Fairy,nan
3f4d251e-4b72-49a8-a764-4d1bbdc0c806,Ghost,nan
b060764b-1c3f-4c1d-9bc5-5c15a9d6e752,Normal,nan
8ec34d29-6b13-4016-88da-f807624564b5,Normal,nan
0da1c56c-327d-4241-8752-6d4d313d1eb8,Fairy,nan
9e3924d5-abfa-4a6a-adb3-57b9740c00be,Psychic,nan
c4403de2-d846-4197-9d16-eb098927ecc1,Fire,nan
2d7ac7ff-7c6a-45a9-8aaa-a5bd3bbe61be,Ghost,Grass
f8e94147-4101-4b75-848f-91ccf34aaf16,Bug,Poison
49459630-a0ce-407d-87d1-77ab3297563e,Psychic,Flying
bfea140c-3fd4-4986-8987-0c3411f174ae,Normal,nan
90cc35d2-17e0-40b0-96d9-44d43cf9fbbc,Grass,Fighting
2fdc5288-0619-4379-9a15-80e10fdcd14d,Bug,Poison
b4dbb139-2046-4d67-bb41-53fa1f763c6a,Ice,Ground
f2373325-293e-4607-8bf2-3131296f79f1,Steel,Ground
7d09f696-d02e-4b80-8f5f-51a23175afed,Electric,Ghost
4fee520f-210f-465a-a088-7db5a424bb17,Normal,Flying
d1d393dd-af52-4bba-993d-004835912145,Psychic,Fire
3ea2aa32-6466-4876-aa92-0daffc6f536e,Water,Rock
261267d7-0517-4145-ac3c-a1fd6d7fc1a9,Psychic,nan
d2d58a67-c669-4c1e-867b-16d2767d733c,Dark,nan
8469cf6d-e20f-4ff2-a08f-da012d0814fb,Fighting,nan
1882d194-c7eb-4369-9abf-c8a738c9b7f0,Dragon,Flying
ee8bcc75-dbaf-4497-afae-d3360b17294a,Rock,Grass
93166d8c-6283-438a-9a10-11cc0041ecf3,Water,nan
de4c5f25-39bb-4669-afc2-d81fac011249,Grass,nan
bbf5d47a-0244-423d-bda4-efe6369daa5f,Water,nan
d3df8fae-d9a6-41cb-a920-71aeba365a72,Grass,Flying
84db4d10-726d-4b0e-9cd1-96f93cac7550,Bug,Flying
c6709196-66e2-4eda-ac75-0870e05b316c,Dragon,nan
b60cb733-6600-4e94-9954-3a90acd4d132,Psychic,Ghost
0b3deb1d-5953-47a9-a2eb-7bc3e705d3c7,Ground,nan
68afe09a-0232-44b2-a6e8-ff0878e67dc1,Water,Ground
44dff58c-0804-4a4b-b5b6-9f7878e8b424,Rock,nan
56c011ba-7c8f-434a-9b55-a5d5b70e3f6b,Water,Electric
b625915e-c30b-4638-9718-e0ca862114b9,Water,nan
5760c624-10df-4b5a-add4-4fe2ecc03da5,Grass,nan
6a4186e6-35a1-4e6d-930e-24d9c329306e,Dragon,Fighting
584d7000-12ce-4d2e-aeff-2ba8bf92c834,Grass,Poison
bb6e3661-add6-483d-b701-213b0d1445d5,Rock,nan
bcac9004-5a32-4dcc-bab0-1b07256213a1,Fire,Fighting
1201846d-2e8e-4979-a448-5affef3b7fde,Normal,nan
0a462ae2-f2ad-426b-8012-c41efc1d2a4d,Water,Psychic
e3084052-1acb-4d36-9b1f-5fdeb80dcd4f,Water,nan
aecbdb3b-76dd-4ee6-8237-a21f5d16db73,Dragon,Psychic
cfaa5713-dc77-4eb8-a406-fa38f6d199d9,Psychic,nan
ad9d519d-2017-49a1-9972-eeaf90c22564,Poison,nan
a4bc03be-ef50-43a8-8485-2375d7e59ab2,Bug,Grass
392a5815-99e3-4416-b80d-90d16359f2a5,Water,nan
07fe3941-2af5-4915-b9e4-b92c4fd44c12,Electric,nan
835d766b-7119-499e-9c9c-cd6ba85a16c3,Fairy,nan
f390997b-184c-469c-a19b-5e1f40102cd3,Electric,Fairy
aa343679-b3ae-4d5b-9a5e-bcfc11120fad,Fire,Normal
39ffa9be-2ac2-4cc7-a083-f3e53b41de8f,Ice,Flying
e6cecd97-bdce-493b-a09d-81fc270d3041,Fire,nan
12ed46c0-9a87-469c-ae87-8a1140782aee,Grass,Poison
a1c0f00c-7ea8-46ab-a20b-787dce3cc3fa,Normal,Flying
fe15fa7c-9639-4491-9c90-e7d4a34b45e3,Normal,Flying
b594acb4-338b-4799-9160-e4eb18e39d79,Fire,Flying
cea45f99-5352-4936-bdce-a95e69bf8759,Fire,Fighting
d6589120-38c1-4009-82db-397dd58a90a6,Ground,nan
0470a236-c80c-41cc-a452-7aafb30957f2,Psychic,nan
ffd43e12-a447-4934-9a5f-d2bf85b6ac89,Bug,Flying
2e4a119d-c23d-426c-ac8e-2872da5685eb,Dark,Flying
dd4c5e3b-8182-419a-9d71-1220d158eeec,Electric,Flying
816a08ed-eb20-4a1f-9008-043dcbd834cf,Grass,nan
959e70d6-259c-44ca-a542-db5c41c1de99,Grass,Ground
c06596a1-c92e-405d-ba5d-77412270d014,Psychic,nan
42340d56-8e0d-45f4-9b52-a5700c7dceec,Normal,nan
e34c5a3c-897c-4c43-a020-19d12d9f0978,Fighting,Ghost
86a1ddca-7a4c-47dc-9443-da038b4fa806,Water,nan
8fc29f62-f054-4a2c-8e6e-60e395fb6b40,Psychic,nan
e0b0c942-be5d-4cd2-9fa4-5d949cf5b0ac,Electric,nan
a3391d6b-925c-4be9-b25d-2c35523078cd,Rock,Steel
67e57905-106f-4a7c-a63a-a926f8a76d8d,Normal,nan
e18a3896-a23a-4566-9891-148004bfe79e,Bug,nan
16128d19-07bc-4383-8ed5-492bde95cdc8,Fighting,nan
9bb06948-75c1-4ce6-b6c9-b871b734c024,Water,Rock
d58a6cbd-dfb5-4f50-a6c8-ec4978aa541d,Ghost,Fire
15de6f59-5390-4b49-9502-fe8a3b1e7fa5,Flying,nan
5fe23d1e-1c22-4d84-af7b-c8cc7f8dfaa4,Water,nan
d904d1ea-c959-41d4-89d8-1296380e3f1c,Rock,nan
35f1cefe-0bc2-4bad-8422-13f48b2f38b8,Water,Rock
fcb44f21-ed9e-46af-8a8f-d8a3e9d65033,Poison,Ground
13bad1ef-1c23-415e-8257-b8b8fe45830b,Dark,Psychic
1a496f14-52c3-4d3f-a1ac-c30639c29e40,Rock,Flying
20d220b4-bc93-4e54-93ba-b4fb99656b36,Ice,nan
cb0e4dd6-5128-4993-a8c9-d54025674164,Normal,nan
5e945de4-2853-4f08-9df6-1368d7b47261,Poison,Flying
e1322d16-03e0-4a65-87c4-263f45817b83,Poison,Bug
7beff91c-655c-48f6-97fb-132842e63c7a,Normal,nan
6e28ba9e-021b-4207-91d7-50354ae215e5,Water,Ghost
3827b31f-5481-4e4f-909f-2c867a266de3,Steel,nan
4e53e6f1-efb3-4432-8a77-9ad92dbd7ec1,Psychic,Ghost
a585c5b6-ee66-4580-85f6-6d220d8e023b,Bug,nan
6c3af9f9-3d1f-493d-9ce6-8d8b2d235d19,Normal,Psychic
97701b06-653a-4aaa-9e2c-a060ff73d012,Electric,nan
61dac9db-c03c-4b38-9017-dd02b978b682,Rock,Water
d2b4eae5-2c46-4194-aabc-a7bebf451b9f,Bug,Electric
e97997c8-9192-4fde-add3-117fe393f346,Water,Dark
535f5df7-d10e-459e-99ce-7bd6ffe78d84,Ground,nan
3f344722-c9bd-4062-9a62-94a984d0d067,Fairy,nan
aad4307f-7ca7-4168-8d33-e6e219b5028b,Water,nan
83fc97cb-a3e4-403e-8d4e-eb1837aa31d0,Water,Fighting
4af186e1-6b03-4eee-9604-f9cc82ec69bf,Electric,Steel
e2a758e4-2f94-4446-9cde-908252fc7478,Fairy,nan
ca4268a7-db19-4770-b679-8dfa8cc34c10,Grass,nan
e936cfa4-a023-4ceb-8f66-de591b852b0f,Electric,nan
2cbaa7c6-f6f9-4c2e-b1d3-e248e422cc2d,Grass,Poison
7b0fefa6-49d4-4cd0-b7ff-6a07340fcb45,Water,nan
c939bad5-abf0-4b36-9aff-8e2a2cb70c49,Water,Fighting
cb7d8b55-5c89-4c55-94f7-06de8c92e877,Normal,nan
ee3214e9-a0a6-4a20-ba9c-3cfe70d321f5,Water,nan
16600099-660c-4039-bc72-aa7aafdef8d9,Electric,nan
862437c4-cef9-483b-a2b7-8df122b899e6,Dragon,nan
ba760243-ee5d-492c-9ca6-ad995fc3feaf,Fighting,nan
eae26c80-1206-432a-b933-6dc086a018ea,Dragon,Fire
0a7786db-e1e5-4fb3-a52f-5ad23c54f485,Fire,Fighting
e5f68549-ee48-4f09-8836-2159b042e015,Ground,Flying
419a173b-8077-4509-817b-34d8134c8414,Fire,Steel
5b26a684-6956-46f4-9f9f-87fa7459d72f,Grass,nan
3004eb7d-30a9-4e46-98a1-f90b82cb4889,Bug,Poison
1c37d06f-3e59-495a-a8c1-2497189cb8ba,Fire,nan
bef7296e-a99a-4d6a-bdeb-0450b62467e5,Bug,Flying
eda476f7-ab1e-4e0a-931c-be8a468818e3,Water,Grass
4e6476ee-3049-4284-b198-7ad5cd83e819,Rock,nan
882fff3e-1b03-4dd2-aa95-1b95b1c88d13,Poison,Fighting
1f17c5e8-8cec-4281-ac91-6fd24dcf2dd0,Fire,nan
a58806bc-a452-4151-8e98-9c76a9763159,Normal,Flying
52d5ba7f-7ccd-4928-9f09-e6985c096d73,Fighting,nan
142aec9f-197f-4ad5-b879-297630465a87,Normal,Flying
d079e58f-6c9f-402d-80e4-3db5d64f8cc5,Bug,Poison
772d2077-72ff-4976-b436-729eabb4ce3c,Psychic,Fairy
1d7069fc-f0b0-40ca-bb97-e24fb651272a,Rock,nan
4d66fd98-c390-4066-bd5e-85181bfdc29a,Psychic,nan
8525e9a4-9f06-48ff-96a2-87d3f27f5219,Dragon,Psychic
cf0ce0e3-2254-4891-abb5-c4493bd6c17f,Bug,nan
e852054e-0e8f-4c8c-8f51-9fba9181aec2,Fighting,nan
8b71f8cd-b5e8-4e6f-851e-c765a3f8bc2d,Psychic,nan
e4d8cc62-eea6-4ca5-90ab-f1619b2067e5,Water,nan
555f07a8-5ab7-4cda-9f45-4c93210b3638,Normal,nan
b7ca20d0-f1a2-4269-beee-f1c6fff48a35,Fighting,nan
69c48156-d101-454a-bf04-3aa7c57af20b,Poison,Dragon
b0c9e8f5-5ebf-4bcb-9f2a-67f424ee89b8,Psychic,nan
485fc6cf-8028-428e-ba94-d0b4c64bef5f,Dark,nan
5fc09fc8-1cdd-416c-abfd-a0fdac8089fb,Normal,nan
36309293-fad1-4434-abca-d9e091983e12,Water,nan
3b8a2a76-aee8-4e42-94dc-68520c022b87,Fighting,Psychic
24bdd6f9-0f7f-45f5-b90b-53836323f304,Fire,nan
095e2720-75be-42c2-ab0f-51240c68c688,Grass,Poison
ef4aae65-5e4b-47b3-939c-28098eed889e,Water,nan
fcbec207-6b17-4b6e-a488-82fada1ed458,Normal,Dragon
1d208a01-6ad3-4ea1-b4da-951a5b57729a,Ground,nan
f682b17f-738e-4f8a-8ee9-5fa18dc39059,Ghost,nan
5c5c9323-a64d-4472-9f50-3e1e9c8d47b8,Poison,nan
de02a7d3-00ae-419c-ba7e-9fa8bc22e599,Rock,Ground
5cc631d2-3a37-49e0-9d9d-8ac03d1d9338,Fighting,nan
4226142d-691d-48f2-8faf-26680fa3f540,Normal,Fairy
f447a9e5-c6e4-4983-8662-711079e94816,Normal,nan
a0ad8c7f-fbcf-4127-84ee-025127ee1c8f,Ghost,nan
091a4899-8f02-40b9-b359-4eaeaf3a6cd8,Water,Electric
7c719b0f-39cb-4928-9968-0877a1822909,Fire,Normal
07af58b1-e230-4919-ab99-0d00ea513310,Electric,nan
3449470b-7d25-41e1-bc9d-befacc83151f,Normal,nan
6c749fdc-22b1-4d82-ad21-b93edaacf5c7,Dark,Fighting
b7179e71-4e1a-41e5-af52-39869b031703,Bug,Poison
fdc26a85-124d-455a-be7c-c99faaedf1d3,Water,Ground
e1fd684d-e1eb-42f3-b3e0-ba1537017a32,Water,Flying
8ccc0ca9-76a1-401c-ac66-8c09e898d3d3,Electric,nan
983d9c44-7f06-4a7b-a19b-0a8e23289fb7,Grass,nan
3c1bd833-9b35-455f-aede-0072cb2dee61,Ghost,Poison
46b0d7f3-7f5b-41a8-8987-4b1a91112a44,Normal,nan
86d57cfa-6880-46ec-8fe7-ba446ba64e68,Fairy,nan
ec362a98-73ee-4594-b8ce-b300d0691553,Normal,nan
5e1030e4-85a0-43c8-b7b7-f001fae9e9cf,Fairy,nan
e409d1dd-0cc5-40ef-accc-83362afb4878,Fire,nan
e04f8f52-0b80-4e77-8642-9cbde738c74b,Psychic,Flying
db73ffa9-de0b-4f83-b863-d8914357fff8,Bug,nan
4e3b3fe8-d5fe-4a45-835e-93dc78af07da,Fire,nan
2ce566d3-ab21-4a9c-9c5f-4a5c77f3f75e,Water,Fairy
60eccbeb-7832-4a20-9ea8-eb30208b29fc,Dark,Dragon
acdcd7f4-ca6d-4b8c-b7e9-1edfa73816e7,Ice,nan
c479ea4a-c098-4c10-9b17-89892925d14b,Grass,nan
ac102398-56c8-4b98-b090-62cfed97612b,Fairy,nan
c9468480-5ea1-41c0-9b07-e9276ea9f193,Bug,Water
fbabbaf8-240c-4fdb-b6c6-f32779a03af9,Fire,Fighting
bf40cfc5-2199-4ba3-824c-2f97e471e9f5,Dragon,Ground
51204c0f-fe39-4356-84b9-50d80e06c530,Water,nan
d234909f-0611-4c6e-9673-4c603d1a2ea3,Rock,Ice
24fbbc46-ec85-4f60-893e-7c2ac9768924,Fighting,Steel
75aba775-e43a-41d7-af03-1fb86fc07806,Rock,Ground
f6b70bef-add2-490f-852c-d78f2eadcaf3,Electric,nan
1fbfbb2f-23e1-493e-9551-1ba1cd69a54f,Dark,Flying
dca6bc07-41ba-4136-bc6c-3ee928dec37e,Bug,Poison
0a234d5d-b607-46b2-bec9-f16c7a2c090b,Steel,Ghost
c88339d6-d382-4604-b4b4-bfddce161a89,Ground,Dark
2564016a-6ae2-42ad-8d99-2153981eea0e,Fighting,nan
0e2e7892-59f3-498e-992d-250cffea4e45,Ground,Rock
9bfe34ac-fa25-4482-801c-ca473d56492e,Bug,Flying
c950fce3-1cc0-443e-9254-921c3cfafd83,Grass,nan
29618e8e-0969-4b12-8afe-58f25e41fb8b,Dragon,nan
01547069-6d42-442d-8130-ae16788ec005,Psychic,Fairy
e2e975a1-1d89-43d2-becc-e43921659962,Electric,nan
5a2af422-f58c-4207-bed8-12b2b88b593e,Fire,nan
ce1bcf67-5e56-457f-b852-6c348e777a5b,Poison,Fire
